C:\Users\Zhihan\keras-retinanet\data\train_select\03bea0cd4ed50c878435c323dc017349.jpg,324,10,417,98,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\16665_24.50411005908142_118.10099099343545.jpg,614,327,639,353,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\16727_24.57004452941196_118.10129288235295.jpg,977,353,1003,379,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\17.JPG,180,157,226,205,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\17078_24.511290848624814_118.10365785474006.jpg,975,343,997,366,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\17326_24.43272728571555_118.10527931746032.jpg,615,306,638,330,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\17374_24.490876336471473_118.1057626517647.jpg,770,322,796,349,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\17387_24.492559391249046_118.11166680694983.jpg,697,216,721,237,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\17387_24.51892934346599_118.1056741094225.jpg,594,355,612,373,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\17389_24.518996306991504_118.10567462917933.jpg,848,315,896,376,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\17939_24.470823914286168_118.10962293333333.jpg,283,320,311,350,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\18.JPG,809,104,895,183,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\18039_24.485183517085115_118.11103466059224.jpg,666,293,711,339,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\183fdc349e5c809e730115fe90918e13.jpg,245,39,314,114,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\18645_24.511746680328443_118.11754674863387.jpg,655,352,677,373,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\18645_24.511750904348474_118.11745421449274.jpg,825,329,862,372,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\18649_24.511792611276608_118.11756189020772.jpg,655,349,677,373,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\18705_24.50904243386306_118.11781051851851.jpg,745,246,775,275,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\18776_24.514592509804675_118.11823913725492.jpg,687,343,716,372,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\19512_24.50495595512878_118.09537339743592.jpg,229,324,255,350,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\19906_24.496953_118.132698.jpg,668,243,705,279,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\1c28d57b285de7906f06af4e38fb5e0f.jpg,287,15,444,150,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\1d2fd49f29ae1dc3119fd7da003f2833.jpg,380,16,444,78,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\1f112afbbbb701adf189249b0b08318e.jpg,1,1,1081,659,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\1f112afbbbb701adf189249b0b08318e.jpg,433,107,599,262,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\1f112afbbbb701adf189249b0b08318e.jpg,453,278,584,408,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\20.JPG,544,141,588,180,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\20624464b223d7f9e1fa798fe1b29d5b.jpg,284,67,327,114,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\20836_24.51191141269884_118.14449972222222.jpg,474,291,489,305,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\20958_24.45743737007925_118.14636992913387.jpg,715,223,750,261,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\20958_24.45743737007925_118.14636992913387.jpg,713,262,748,303,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\20958_24.45743737007925_118.14636992913387.jpg,712,304,748,346,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\21.JPG,761,113,826,162,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\21203_24.45051290625072_118.149114921875.jpg,716,306,759,349,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\22.JPG,470,121,514,161,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\22806_24.471738532395104_118.16579604788733.jpg,639,355,658,376,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\23.JPG,348,170,366,188,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\23083_24.474709108108897_118.16926415970516.jpg,644,139,694,175,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\23533_24.492394793104072_118.17322506896552.jpg,331,336,351,359,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\24.4499933045_118.079555352.JPG,544,211,575,236,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\24.JPG,650,175,678,198,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\24030_24.462225578125402_118.17764228125.jpg,852,215,895,262,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\25409_24.477431093750752_118.18809909375.jpg,937,291,997,356,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\25409_24.47767380769316_118.1881778076923.jpg,618,360,633,375,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\25432_24.50009141610836_118.18802398881432.jpg,679,347,702,370,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\25432_24.50009141610836_118.18802398881432.jpg,679,323,702,345,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\25928_24.493405609271896_118.19233065562914.jpg,720,277,747,305,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\26698_24.595894159091443_118.24565477272726.jpg,784,354,799,377,bg_blue_arrow
C:\Users\Zhihan\keras-retinanet\data\train_select\26804_24.60709625000095_118.25142775.jpg,857,345,873,362,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\26a87339cb6e3467cb1e16f49ac8332d.jpg,441,70,499,123,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\2ba0efc587c5d6cd7d260a2df0879533.jpg,205,167,304,267,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\2ba0efc587c5d6cd7d260a2df0879533.jpg,203,267,305,368,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\2bc0dc046710b93f7835ed356f1add67.jpg,493,215,618,341,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\2e984258b9477280446ef15acda45e38.jpg,185,39,388,250,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\2ef51aad4c003c9825793c940bcdd3de.jpg,305,23,370,92,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\3.JPG,637,177,783,303,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\32d1eee742db74fbba2a995f6d997ffd.jpg,365,160,449,241,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\3577e8cf0410d689280a53179cc024d1.jpg,227,52,525,348,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\3655bed7375aae0ffed086567e263bdc.jpg,83,25,188,129,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\3ed832438ea843bb2401ddbda856c4bc.jpg,275,85,317,127,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\41b0df61688cca8d3dfe264dfb03a12b.jpg,120,171,240,289,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\4308b1b13e416984e6e00a8f69fc3d15.jpg,209,151,303,241,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\4570e989e94259f3153ec963d57c6ddc.jpg,149,5,215,76,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\45da69a438229a35ca5479ba04d6b661.jpg,250,55,409,208,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\47430204897e8f3f5e331b9c446c689e.jpg,100,290,206,395,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\4b030168a7aaf1a34acb250865e3e435.jpg,145,129,186,169,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\4b030168a7aaf1a34acb250865e3e435.jpg,256,161,281,186,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\4fee5f4cbf7abd530f7419d9ac784f40.jpg,269,114,316,163,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\5.JPG,413,177,447,211,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\50bd8020255bc7024811461560ce2c3b.jpg,324,82,370,129,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\50bd8020255bc7024811461560ce2c3b.jpg,422,97,451,126,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\50ee321ed7a96ced0e5d90042bffc2d6.jpeg,626,56,807,225,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\530f62b1dc16ba7a6afe83aabd43442c.jpg,121,37,201,118,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\55a8922d159959e1daaef6514f3742c7.jpg,255,86,276,111,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\5912e07c0d695a461216ef7643a82cd7.jpg,379,64,433,123,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\5a7d8375ce3b2d57ad55a715662fd385.jpg,261,15,394,145,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\5c481b3c46659ff80b3b29023b95b796.jpg,526,80,611,166,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\5d58bfda2b9f5f70e3b7307c16142c5e.jpg,211,110,238,142,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\6.JPG,542,247,566,271,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\60a967e57e39a0ecc4cae965e76ac629.jpg,111,56,151,99,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\6190ba2e1af6350254115d3ed33abe6e.jpg,284,63,306,86,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\6718851d9825950079699b5e2d496c39.jpg,470,62,566,146,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\68254414581b4a319973641056e4318a.jpg,391,30,473,111,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\6a971a2369a20fffb3527c12f9f82218.jpg,224,24,279,80,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\6d52393e6e9bdf297e7d08f573e7cdb9.jpg,395,23,537,123,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\7.JPG,828,236,867,281,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\73355d448897737edc9acefae681759a.jpg,171,95,206,128,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\73355d448897737edc9acefae681759a.jpg,166,51,210,94,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\79e86e76945b2e5c7fab00745ced7e19.jpg,293,26,365,99,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\7aa481e7fae25dc56b98f4a7f7e5ee90.jpg,33,83,71,127,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\7b7045d7d1d0b6d59e3fae2c3391e18b.jpg,251,34,321,114,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\8.JPG,533,179,568,214,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\811e6534a93e4a2a79d09bd5be84787f.jpeg,246,30,303,91,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\82b346c8200c1c191da9e5795bfea54d.jpg,95,37,134,79,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\82b346c8200c1c191da9e5795bfea54d.jpg,142,42,180,82,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\851ba79ea19dd5337a2cf6156c9379b7.jpg,61,17,199,170,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\9.JPG,448,183,469,205,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\90981ea1605722953de1872f53b94f7b.jpg,331,2,400,104,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\91deb5e22ca47b220d00b287589c9ea3.jpg,225,11,279,68,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\9598246d38e2f9f717fcc3503ce520d5.jpg,301,33,342,75,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\961f173a3a4a36585897519336d649eb.jpg,242,14,291,63,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\961f173a3a4a36585897519336d649eb.jpg,244,64,294,113,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\9621dddcfc4476bb123eba324d2927c3.jpg,229,90,316,167,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\997e21cceb2d44157452b7887af50f74.jpg,137,69,159,91,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\99ba67cc3b272478b26851f7b8483bc2.jpg,178,13,361,249,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\9a57d6d7558a91019306761986865c17.jpg,230,120,341,231,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\9b4e2fd2603abd998f1f45c04cf4e2e0.jpg,14,111,220,314,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\9c0bb3e15fc960424b60f4ba652d0936.jpg,251,44,359,182,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\9d93ff696f105580736068e04c60572f.jpg,190,59,223,92,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\9e263dd05f4cde52d4104fcbeaf2daf7.jpg,244,96,310,166,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\9e7220f9598399b902963b5b6c32a12e.jpg,296,100,325,127,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235453.jpg,963,307,1046,402,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235502.jpg,1372,422,1465,499,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235507.jpg,938,104,1082,259,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235507.jpg,946,264,1076,401,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235512.jpg,1141,255,1279,395,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235512.jpg,1155,400,1283,530,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235516.jpg,1218,70,1407,244,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235516.jpg,1225,257,1395,411,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235521.jpg,850,393,918,462,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235525.jpg,1322,430,1385,483,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235525.jpg,1,1,1785,921,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235525.jpg,1326,485,1385,532,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235532.jpg,602,409,649,454,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235532.jpg,605,456,650,499,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235545.jpg,1097,382,1176,454,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235545.jpg,1103,458,1175,525,bg_red_stop
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235549.jpg,1443,386,1510,462,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235549.jpg,1441,469,1508,544,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235554.jpg,952,380,992,420,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235554.jpg,952,424,992,464,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235559.jpg,605,467,677,533,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235604.jpg,472,345,594,498,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235608.jpg,760,416,822,478,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235612.jpg,217,403,326,484,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235615.jpg,110,305,290,491,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235620.jpg,1335,286,1500,472,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235624.jpg,826,326,943,478,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235627.jpg,882,571,1001,721,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235631.jpg,783,134,875,225,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235635.jpg,760,340,845,423,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235638.jpg,1060,342,1142,426,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180402235642.jpg,180,312,342,418,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132140.jpg,1512,395,1649,508,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132145.jpg,1020,427,1108,518,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132148.jpg,1239,447,1314,519,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132152.jpg,724,465,790,532,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132155.jpg,303,394,415,483,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132159.jpg,1329,397,1460,513,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180403132202.jpg,317,429,429,542,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180406000618.jpg,895,286,1124,509,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180406000618.jpg,898,31,1124,260,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180406000633.jpg,1115,424,1176,485,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\QQ20180406000645.jpg,1023,479,1063,519,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\a1b3fa801f378711a95d21c0997e59e3.jpg,194,16,302,120,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\a4f0ef792645bd56a2db26906646965c.jpg,665,350,1354,1149,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\a72f326ec315ac5cc66092f209f2169b.jpg,217,562,515,823,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\a72f326ec315ac5cc66092f209f2169b.jpg,236,379,479,562,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\a72f326ec315ac5cc66092f209f2169b.jpg,259,244,469,383,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\a879d9a9105026147bfce30a669fc58f.jpg,251,31,319,89,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\a90958344e9b3d6e6df8b7202af9740a.jpg,289,369,351,435,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\a90958344e9b3d6e6df8b7202af9740a.jpg,155,15,219,80,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\a90958344e9b3d6e6df8b7202af9740a.jpg,294,286,346,340,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\a94e01fbbe1f756627198d2e74901fd1.jpg,205,80,294,169,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\ac1e596421e3d7aad9d550fd693d92e0.jpg,302,13,365,77,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\ad80d24d259c33bf799449bb9f04190c.jpg,331,148,428,244,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\ad80d24d259c33bf799449bb9f04190c.jpg,331,49,423,142,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\aef992e8e3a58aaebee60542e08ba11a.jpg,270,78,309,117,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\ap.JPG,367,213,416,265,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\ap.JPG,363,156,414,210,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\b.JPG,530,125,567,161,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\b48c4dcd79c3d2b842db3fae11a61cac.jpg,145,209,233,295,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\b6ab90f795397cff9db3626f554a9540.jpg,189,789,413,1024,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\ba000e6cdaddf274bee3d3d253c590f6.jpg,338,424,536,605,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\bh.JPG,1010,311,1095,387,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\bha.JPG,627,184,669,223,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\bha.JPG,629,141,670,181,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\c1f0a2e8d5a3cc55bcddfc0c6c15b48d.jpg,203,55,293,147,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\cacce4d86cd312b92aef1a27b3479c9d.jpg,327,52,463,211,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\cbbfaf5e800dff2b0cd4d23157508e72.jpg,230,120,341,231,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\cc8dacf2b5f41e1a255be860784391b1.jpeg,176,37,236,115,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\d40fc1d0806453ca794ae7aa8a9e4cf5.jpg,295,102,401,213,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\d58beaacfa50266409abad24147ceb9a.jpg,24,101,66,144,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\d58beaacfa50266409abad24147ceb9a.jpg,380,52,421,94,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\d58beaacfa50266409abad24147ceb9a.jpg,24,41,66,85,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\d58beaacfa50266409abad24147ceb9a.jpg,337,52,378,94,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\d58beaacfa50266409abad24147ceb9a.jpg,422,52,462,94,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\d8764ec55cac4343bfe3ee5fdb281b79.jpg,159,28,208,101,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\d8764ec55cac4343bfe3ee5fdb281b79.jpg,97,21,154,97,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\d8764ec55cac4343bfe3ee5fdb281b79.jpg,97,100,153,176,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\dc6d94100a19ce94c8188346f5ae71cb.jpg,99,54,240,191,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\e02c1e7fdd72dfbe90e857b74b46da70.jpg,217,26,375,188,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\e072c8cdae4cac54a115dabc572e49d2.jpg,75,11,110,51,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\e072c8cdae4cac54a115dabc572e49d2.jpg,339,78,378,119,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\e5c03460972dec5f12ab0fb1fe71e90d.jpeg,247,79,394,216,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\e846b1b7f548812e3e3ee13d8fbbfa91.jpg,360,90,404,134,uturn
C:\Users\Zhihan\keras-retinanet\data\train_select\e846b1b7f548812e3e3ee13d8fbbfa91.jpg,455,87,500,132,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\e846b1b7f548812e3e3ee13d8fbbfa91.jpg,314,91,357,135,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\e846b1b7f548812e3e3ee13d8fbbfa91.jpg,407,88,450,134,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\e8ca15f8946673af043cd93c5485016c.jpg,32,57,143,186,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\ee1dbf12fedc59aca459da275a89fee0.jpg,382,61,420,98,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\ee1dbf12fedc59aca459da275a89fee0.jpg,340,61,377,98,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\f3830d0c9b2746031c9e7719ec129e8e.jpg,297,116,366,196,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\f3830d0c9b2746031c9e7719ec129e8e.jpg,65,34,105,98,bg
C:\Users\Zhihan\keras-retinanet\data\train_select\f3bdb06499695602e19338a999886559.jpg,383,56,459,129,turn_left
C:\Users\Zhihan\keras-retinanet\data\train_select\f524df16dc021e1bbd6c48834ac06943.jpg,154,134,245,225,no_parking
C:\Users\Zhihan\keras-retinanet\data\train_select\f7e383e56fddf45dbabb8bc383c02c95.jpg,316,60,434,173,turn_right
C:\Users\Zhihan\keras-retinanet\data\train_select\f8705954e60e25b53633916476ba8999.jpg,323,37,525,227,turn_left
